subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC,source,predicted_loss_ha,predicted_loss_rate_%,predicted_emission_CO2e,emission_CO2e
Aceh,2001,4984708,18278.0,0.3666814585728993,653101544.0,544,10781164.0,36491661.44,9943232.0,historical,,,,36491661.44
Aceh,2002,4984708,10952.0,0.2197119670801178,653101544.0,544,6627106.0,21865448.96,5957888.0,historical,,,,21865448.96
Aceh,2003,4984708,11816.0,0.2370449783618217,653101544.0,544,8026562.0,23590407.68,6427904.0,historical,,,,23590407.68
Aceh,2004,4984708,19138.0,0.3839342244320028,653101544.0,544,11548791.0,38208634.24,10411072.0,historical,,,,38208634.24
Aceh,2005,4984708,26479.0,0.5312046362595362,653101544.0,544,17345183.0,52864793.92,14404576.0,historical,,,,52864793.92
Aceh,2006,4984708,21284.0,0.426985893657161,653101544.0,544,13845766.0,42493080.32,11578496.0,historical,,,,42493080.32
Aceh,2007,4984708,24168.0,0.4848428433521081,653101544.0,544,15217238.0,48250928.64,13147392.0,historical,,,,48250928.64
Aceh,2008,4984708,36734.0,0.7369338384515202,653101544.0,544,24828757.0,73338696.32,19983296.0,historical,,,,73338696.32
Aceh,2009,4984708,69111.0,1.386460350335466,653101544.0,544,44802236.0,137978729.28,37596384.0,historical,,,,137978729.28
Aceh,2010,4984708,40757.0,0.8176406722319541,653101544.0,544,25634918.0,81370535.36,22171808.0,historical,,,,81370535.36
Aceh,2011,4984708,47485.0,0.9526134730459638,653101544.0,544,31277948.0,94802852.8,25831840.0,historical,,,,94802852.8
Aceh,2012,4984708,49396.0,0.9909507236933438,653101544.0,544,31813634.0,98618126.08,26871424.0,historical,,,,98618126.08
Aceh,2013,4984708,41390.0,0.8303395103584804,653101544.0,544,24213932.0,82634307.2,22516160.0,historical,,,,82634307.2
Aceh,2014,4984708,58555.0,1.174692680092796,653101544.0,544,36641364.0,116903886.4,31853920.0,historical,,,,116903886.4
Aceh,2015,4984708,33969.0,0.6814641900789374,653101544.0,544,20419815.0,67818429.12,18479136.0,historical,,,,67818429.12
Aceh,2016,4984708,50074.0,1.004552322824125,653101544.0,544,29597570.0,99971739.52,27240256.0,historical,,,,99971739.52
Aceh,2017,4984708,45813.0,0.9190708863989624,653101544.0,544,26984846.0,91464738.24,24922272.0,historical,,,,91464738.24
Aceh,2018,4984708,46111.0,0.9250491703826984,653101544.0,544,27851704.0,92059689.28,25084384.0,historical,,,,92059689.28
Aceh,2019,4984708,28562.0,0.5729924400787367,653101544.0,544,17771125.0,57023461.76,15537728.0,historical,,,,57023461.76
Aceh,2020,4984708,30225.0,0.6063544745248869,653101544.0,544,18601460.0,60343608.0,16442400.0,historical,,,,60343608.0
Aceh,2021,4984708,31786.0,0.6376702506947248,653101544.0,544,18974147.0,63460113.28,17291584.0,historical,,,,63460113.28
Aceh,2022,4984708,29785.0,0.597527478038834,653101544.0,544,16989501.0,59465156.8,16203040.0,historical,,,,59465156.8
Aceh,2023,4984708,38983.0,0.7820518273086408,653101544.0,544,23348363.0,77828779.84,21206752.0,historical,,,,77828779.84
Aceh,2024,4984708,46071.0,0.9242467161566936,653101544.0,544,28174569.0,91979830.08,25062624.0,historical,,,,91979830.08
Bali,2001,365485,424.0,0.1160102329780976,39151857.0,491,260325.0,764035.28,208184.0,historical,,,,764035.28
Bali,2002,365485,311.0,0.0850924114532744,39151857.0,491,190618.0,560412.67,152701.0,historical,,,,560412.67
Bali,2003,365485,179.0,0.0489760181676402,39151857.0,491,117400.0,322552.63,87889.0,historical,,,,322552.63
Bali,2004,365485,370.0,0.1012353448157927,39151857.0,491,219024.0,666728.9,181670.0,historical,,,,666728.9
Bali,2005,365485,236.0,0.0645717334500732,39151857.0,491,148261.0,425264.92,115876.0,historical,,,,425264.92
Bali,2006,365485,515.0,0.1409086556219817,39151857.0,491,321987.0,928014.55,252865.0,historical,,,,928014.55
Bali,2007,365485,504.0,0.1378989561815122,39151857.0,491,315182.0,908192.88,247464.0,historical,,,,908192.88
Bali,2008,365485,229.0,0.0626564701697744,39151857.0,491,146969.0,412651.13,112439.0,historical,,,,412651.13
Bali,2009,365485,377.0,0.1031506080960915,39151857.0,491,232894.0,679342.69,185107.0,historical,,,,679342.69
Bali,2010,365485,198.0,0.0541745899284512,39151857.0,491,125464.0,356790.06,97218.0,historical,,,,356790.06
Bali,2011,365485,216.0,0.0590995526492195,39151857.0,491,133383.0,389225.52,106056.0,historical,,,,389225.52
Bali,2012,365485,743.0,0.2032915167517134,39151857.0,491,452548.0,1338863.71,364813.0,historical,,,,1338863.71
Bali,2013,365485,396.0,0.1083491798569024,39151857.0,491,204263.0,713580.12,194436.0,historical,,,,713580.12
Bali,2014,365485,907.0,0.2481633993187135,39151857.0,491,508923.0,1634386.79,445337.0,historical,,,,1634386.79
Bali,2015,365485,133.0,0.0363900023256768,39151857.0,491,76643.0,239662.01,65303.0,historical,,,,239662.01
Bali,2016,365485,156.0,0.0426830102466585,39151857.0,491,96433.0,281107.32,76596.0,historical,,,,281107.32
Bali,2017,365485,263.0,0.0719591775312256,39151857.0,491,155514.0,473918.11,129133.0,historical,,,,473918.11
Bali,2018,365485,302.0,0.0826299300928902,39151857.0,491,161045.0,544194.94,148282.0,historical,,,,544194.94
Bali,2019,365485,706.0,0.1931679822701342,39151857.0,491,429538.0,1272190.82,346646.0,historical,,,,1272190.82
Bali,2020,365485,165.0,0.0451454916070427,39151857.0,491,109182.0,297325.05,81015.0,historical,,,,297325.05
Bali,2021,365485,199.0,0.0544481989684939,39151857.0,491,124862.0,358592.03,97709.0,historical,,,,358592.03
Bali,2022,365485,262.0,0.0716855684911829,39151857.0,491,168103.0,472116.14,128642.0,historical,,,,472116.14
Bali,2023,365485,558.0,0.1526738443438171,39151857.0,491,365681.0,1005499.26,273978.0,historical,,,,1005499.26
Bali,2024,365485,168.0,0.0459663187271707,39151857.0,491,110329.0,302730.96,82488.0,historical,,,,302730.96
Bangka Belitung,2001,1332845,13910.0,1.0436322303043488,106312312.0,283,7005063.0,14447065.1,3936530.0,historical,,,,14447065.1
Bangka Belitung,2002,1332845,11247.0,0.843834054222359,106312312.0,283,5562797.0,11681246.67,3182901.0,historical,,,,11681246.67
Bangka Belitung,2003,1332845,7124.0,0.5344957590717601,106312312.0,283,3487235.0,7399057.64,2016092.0,historical,,,,7399057.64
Bangka Belitung,2004,1332845,21976.0,1.648803874419006,106312312.0,283,11477498.0,22824493.36,6219208.0,historical,,,,22824493.36
Bangka Belitung,2005,1332845,19839.0,1.4884701521932406,106312312.0,283,10079529.0,20604983.79,5614437.0,historical,,,,20604983.79
Bangka Belitung,2006,1332845,20241.0,1.5186311986765153,106312312.0,283,10751927.0,21022505.01,5728203.0,historical,,,,21022505.01
Bangka Belitung,2007,1332845,23237.0,1.7434135252036058,106312312.0,283,12008264.0,24134180.57,6576071.0,historical,,,,24134180.57
Bangka Belitung,2008,1332845,22678.0,1.701473164546515,106312312.0,283,11226378.0,23553597.58,6417874.0,historical,,,,23553597.58
Bangka Belitung,2009,1332845,63896.0,4.793955786306735,106312312.0,283,33402713.0,66363024.56,18082568.0,historical,,,,66363024.56
Bangka Belitung,2010,1332845,23187.0,1.7396621512629,106312312.0,283,12361376.0,24082250.07,6561921.0,historical,,,,24082250.07
Bangka Belitung,2011,1332845,32400.0,2.4308903135773474,106312312.0,283,16964282.0,33650964.0,9169200.0,historical,,,,33650964.0
Bangka Belitung,2012,1332845,39451.0,2.959909066695677,106312312.0,283,21360184.0,40974203.11,11164633.0,historical,,,,40974203.11
Bangka Belitung,2013,1332845,17575.0,1.318607940158083,106312312.0,283,9630177.0,18253570.75,4973725.0,historical,,,,18253570.75
Bangka Belitung,2014,1332845,41246.0,3.094583391167015,106312312.0,283,22150159.0,42838508.06,11672618.0,historical,,,,42838508.06
Bangka Belitung,2015,1332845,41281.0,3.097209352925509,106312312.0,283,22577478.0,42874859.41,11682523.0,historical,,,,42874859.41
Bangka Belitung,2016,1332845,58203.0,4.366824349417974,106312312.0,283,36821355.0,60450217.83,16471449.0,historical,,,,60450217.83
Bangka Belitung,2017,1332845,25558.0,1.9175523035311683,106312312.0,283,12950327.0,26544794.38,7232914.0,historical,,,,26544794.38
Bangka Belitung,2018,1332845,22426.0,1.682566239885358,106312312.0,283,10287578.0,23291867.86,6346558.0,historical,,,,23291867.86
Bangka Belitung,2019,1332845,25529.0,1.915376506645559,106312312.0,283,10721349.0,26514674.69,7224707.0,historical,,,,26514674.69
Bangka Belitung,2020,1332845,24628.0,1.8477767482340408,106312312.0,283,12029032.0,25578887.08,6969724.0,historical,,,,25578887.08
Bangka Belitung,2021,1332845,31006.0,2.3263020081104706,106312312.0,283,15885973.0,32203141.66,8774698.0,historical,,,,32203141.66
Bangka Belitung,2022,1332845,34052.0,2.5548357085782665,106312312.0,283,16706101.0,35366747.72,9636716.0,historical,,,,35366747.72
Bangka Belitung,2023,1332845,50388.0,3.780484602485661,106312312.0,283,24505926.0,52333480.68,14259804.0,historical,,,,52333480.68
Bangka Belitung,2024,1332845,31059.0,2.330278464487619,106312312.0,283,15367547.0,32258187.99,8789697.0,historical,,,,32258187.99
Banten,2001,561723,1054.0,0.1876369669748256,56287349.0,513,618476.0,1984376.34,540702.0,historical,,,,1984376.34
Banten,2002,561723,1761.0,0.313499714271981,56287349.0,513,1042788.0,3315452.31,903393.0,historical,,,,3315452.31
Banten,2003,561723,293.0,0.0521609405347475,56287349.0,513,164982.0,551634.03,150309.0,historical,,,,551634.03
Banten,2004,561723,1404.0,0.2499452577159917,56287349.0,513,827685.0,2643324.84,720252.0,historical,,,,2643324.84
Banten,2005,561723,545.0,0.097022909868387,56287349.0,513,311460.0,1026076.95,279585.0,historical,,,,1026076.95
Banten,2006,561723,1938.0,0.3450099070182278,56287349.0,513,1089522.0,3648691.98,994194.0,historical,,,,3648691.98
Banten,2007,561723,1060.0,0.1887051091018171,56287349.0,513,605411.0,1995672.6,543780.0,historical,,,,1995672.6
Banten,2008,561723,930.0,0.1655620296836697,56287349.0,513,562003.0,1750920.3,477090.0,historical,,,,1750920.3
Banten,2009,561723,2754.0,0.4902772362890606,56287349.0,513,1701980.0,5184983.34,1412802.0,historical,,,,5184983.34
Banten,2010,561723,1633.0,0.2907126822294975,56287349.0,513,983311.0,3074465.43,837729.0,historical,,,,3074465.43
Banten,2011,561723,2329.0,0.4146171689605019,56287349.0,513,1374312.0,4384831.59,1194777.0,historical,,,,4384831.59
Banten,2012,561723,3286.0,0.584985838215633,56287349.0,513,2150205.0,6186585.06,1685718.0,historical,,,,6186585.06
Banten,2013,561723,1830.0,0.3257833487323823,56287349.0,513,1100213.0,3445359.3,938790.0,historical,,,,3445359.3
Banten,2014,561723,2275.0,0.4050038898175791,56287349.0,513,1390639.0,4283165.25,1167075.0,historical,,,,4283165.25
Banten,2015,561723,2663.0,0.4740770806963574,56287349.0,513,1638703.0,5013656.73,1366119.0,historical,,,,5013656.73
Banten,2016,561723,1969.0,0.3505286413410168,56287349.0,513,1155343.0,3707055.99,1010097.0,historical,,,,3707055.99
Banten,2017,561723,3495.0,0.6221927889725006,56287349.0,513,2099270.0,6580071.45,1792935.0,historical,,,,6580071.45
Banten,2018,561723,3401.0,0.6054585623163018,56287349.0,513,2117123.0,6403096.71,1744713.0,historical,,,,6403096.71
Banten,2019,561723,4715.0,0.8393816881274222,56287349.0,513,2857726.0,8876977.65,2418795.0,historical,,,,8876977.65
Banten,2020,561723,2042.0,0.3635243705527457,56287349.0,513,1271610.0,3844493.82,1047546.0,historical,,,,3844493.82
Banten,2021,561723,1915.0,0.3409153621980941,56287349.0,513,1181129.0,3605389.65,982395.0,historical,,,,3605389.65
Banten,2022,561723,1546.0,0.2752246213881219,56287349.0,513,929614.0,2910669.66,793098.0,historical,,,,2910669.66
Banten,2023,561723,3744.0,0.6665206872426446,56287349.0,513,2388259.0,7048866.24,1920672.0,historical,,,,7048866.24
Banten,2024,561723,3256.0,0.5796451275806759,56287349.0,513,2153062.0,6130103.76,1670328.0,historical,,,,6130103.76
Bengkulu,2001,1795200,14198.0,0.7908868092691623,231746921.0,499,10135589.0,26001223.34,7084802.0,historical,,,,26001223.34
Bengkulu,2002,1795200,10421.0,0.5804924242424242,231746921.0,499,7523117.0,19084289.93,5200079.0,historical,,,,19084289.93
Bengkulu,2003,1795200,8104.0,0.4514260249554367,231746921.0,499,5800440.0,14841098.32,4043896.0,historical,,,,14841098.32
Bengkulu,2004,1795200,25985.0,1.4474710338680927,231746921.0,499,18343674.0,47587110.05,12966515.0,historical,,,,47587110.05
Bengkulu,2005,1795200,13142.0,0.7320632798573975,231746921.0,499,9223426.0,24067338.86,6557858.0,historical,,,,24067338.86
Bengkulu,2006,1795200,23589.0,1.3140040106951871,231746921.0,499,15951261.0,43199243.37,11770911.0,historical,,,,43199243.37
Bengkulu,2007,1795200,17580.0,0.97927807486631,231746921.0,499,12489087.0,32194781.4,8772420.0,historical,,,,32194781.4
Bengkulu,2008,1795200,22353.0,1.245153743315508,231746921.0,499,15627311.0,40935719.49,11154147.0,historical,,,,40935719.49
Bengkulu,2009,1795200,18756.0,1.0447860962566846,231746921.0,499,13382843.0,34348425.48,9359244.0,historical,,,,34348425.48
Bengkulu,2010,1795200,16012.0,0.891934046345811,231746921.0,499,11253547.0,29323255.96,7989988.0,historical,,,,29323255.96
Bengkulu,2011,1795200,24563.0,1.3682598039215688,231746921.0,499,18100728.0,44982958.79,12256937.0,historical,,,,44982958.79
Bengkulu,2012,1795200,27761.0,1.5464015151515151,231746921.0,499,20702595.0,50839552.13,13852739.0,historical,,,,50839552.13
Bengkulu,2013,1795200,14153.0,0.7883801247771836,231746921.0,499,9464223.0,25918813.49,7062347.0,historical,,,,25918813.49
Bengkulu,2014,1795200,20320.0,1.1319073083778963,231746921.0,499,13959398.0,37212625.6,10139680.0,historical,,,,37212625.6
Bengkulu,2015,1795200,20197.0,1.125055704099822,231746921.0,499,14343184.0,36987372.01,10078303.0,historical,,,,36987372.01
Bengkulu,2016,1795200,24378.0,1.3579545454545454,231746921.0,499,16964333.0,44644162.74,12164622.0,historical,,,,44644162.74
Bengkulu,2017,1795200,27232.0,1.516934046345811,231746921.0,499,18982493.0,49870778.56,13588768.0,historical,,,,49870778.56
Bengkulu,2018,1795200,24624.0,1.3716577540106951,231746921.0,499,17413860.0,45094669.92,12287376.0,historical,,,,45094669.92
Bengkulu,2019,1795200,18200.0,1.013814616755793,231746921.0,499,12357843.0,33330206.0,9081800.0,historical,,,,33330206.0
Bengkulu,2020,1795200,16311.0,0.9085895721925136,231746921.0,499,11420715.0,29870823.63,8139189.0,historical,,,,29870823.63
Bengkulu,2021,1795200,14326.0,0.7980169340463459,231746921.0,499,9891659.0,26235633.58,7148674.0,historical,,,,26235633.58
Bengkulu,2022,1795200,23800.0,1.3257575757575757,231746921.0,499,16676254.0,43585654.0,11876200.0,historical,,,,43585654.0
Bengkulu,2023,1795200,29912.0,1.6662210338680927,231746921.0,499,19303155.0,54778742.96,14926088.0,historical,,,,54778742.96
Bengkulu,2024,1795200,20998.0,1.169674688057041,231746921.0,499,15097704.0,38454267.34,10478002.0,historical,,,,38454267.34
Gorontalo,2001,1002909,3499.0,0.3488850932636959,147238658.0,427,2403487.0,5483247.91,1494073.0,historical,,,,5483247.91
Gorontalo,2002,1002909,8013.0,0.7989757794575579,147238658.0,427,5583349.0,12557092.17,3421551.0,historical,,,,12557092.17
Gorontalo,2003,1002909,2806.0,0.2797861022286169,147238658.0,427,2069612.0,4397254.54,1198162.0,historical,,,,4397254.54
Gorontalo,2004,1002909,6949.0,0.6928843992824872,147238658.0,427,4742109.0,10889708.41,2967223.0,historical,,,,10889708.41
Gorontalo,2005,1002909,4241.0,0.4228698715436794,147238658.0,427,3057098.0,6646028.69,1810907.0,historical,,,,6646028.69
Gorontalo,2006,1002909,5250.0,0.5234772048112042,147238658.0,427,3664754.0,8227222.5,2241750.0,historical,,,,8227222.5
Gorontalo,2007,1002909,4329.0,0.4316443465957529,147238658.0,427,2950708.0,6783932.609999999,1848483.0,historical,,,,6783932.609999999
Gorontalo,2008,1002909,1794.0,0.1788796391297715,147238658.0,427,1193144.0,2811359.46,766038.0,historical,,,,2811359.46
Gorontalo,2009,1002909,11263.0,1.1230330967216369,147238658.0,427,7295806.0,17650134.669999998,4809301.0,historical,,,,17650134.669999998
Gorontalo,2010,1002909,1570.0,0.1565446117244934,147238658.0,427,1039060.0,2460331.3,670390.0,historical,,,,2460331.3
Gorontalo,2011,1002909,2979.0,0.2970359225014433,147238658.0,427,2003805.0,4668361.11,1272033.0,historical,,,,4668361.11
Gorontalo,2012,1002909,3927.0,0.3915609491987807,147238658.0,427,2873117.0,6153962.43,1676829.0,historical,,,,6153962.43
Gorontalo,2013,1002909,5938.0,0.5920776461274153,147238658.0,427,4891935.0,9305380.42,2535526.0,historical,,,,9305380.42
Gorontalo,2014,1002909,10353.0,1.0322970478876947,147238658.0,427,7987904.0,16224082.77,4420731.0,historical,,,,16224082.77
Gorontalo,2015,1002909,13286.0,1.324746312975554,147238658.0,427,9449726.0,20820357.74,5673122.0,historical,,,,20820357.74
Gorontalo,2016,1002909,10910.0,1.0878354865695692,147238658.0,427,7375405.0,17096951.9,4658570.0,historical,,,,17096951.9
Gorontalo,2017,1002909,7869.0,0.784617547554165,147238658.0,427,5219093.0,12331431.21,3360063.0,historical,,,,12331431.21
Gorontalo,2018,1002909,8007.0,0.7983775197949166,147238658.0,427,5422524.0,12547689.63,3418989.0,historical,,,,12547689.63
Gorontalo,2019,1002909,10959.0,1.0927212738144736,147238658.0,427,7232751.0,17173739.31,4679493.0,historical,,,,17173739.31
Gorontalo,2020,1002909,3030.0,0.302121129633895,147238658.0,427,2153085.0,4748282.7,1293810.0,historical,,,,4748282.7
Gorontalo,2021,1002909,2199.0,0.2192621663580644,147238658.0,427,1505559.0,3446030.91,938973.0,historical,,,,3446030.91
Gorontalo,2022,1002909,2819.0,0.2810823314976732,147238658.0,427,1956899.0,4417626.71,1203713.0,historical,,,,4417626.71
Gorontalo,2023,1002909,8242.0,0.8218093565817038,147238658.0,427,5633273.0,12915955.78,3519334.0,historical,,,,12915955.78
Gorontalo,2024,1002909,4643.0,0.4629532689406517,147238658.0,427,3435632.0,7275998.87,1982561.0,historical,,,,7275998.87
Jakarta Raya,2001,1302,4.0,0.3072196620583717,51609.0,90,1002.0,1321.2,360.0,historical,,,,1321.2
Jakarta Raya,2002,1302,0.0,0.0,51609.0,90,20.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2003,1302,0.0,0.0,51609.0,90,121.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2004,1302,1.0,0.0768049155145929,51609.0,90,673.0,330.3,90.0,historical,,,,330.3
Jakarta Raya,2005,1302,0.0,0.0,51609.0,90,161.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2006,1302,4.0,0.3072196620583717,51609.0,90,1459.0,1321.2,360.0,historical,,,,1321.2
Jakarta Raya,2007,1302,2.0,0.1536098310291858,51609.0,90,829.0,660.6,180.0,historical,,,,660.6
Jakarta Raya,2008,1302,2.0,0.1536098310291858,51609.0,90,120.0,660.6,180.0,historical,,,,660.6
Jakarta Raya,2009,1302,0.0,0.0,51609.0,90,38.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2010,1302,2.0,0.1536098310291858,51609.0,90,694.0,660.6,180.0,historical,,,,660.6
Jakarta Raya,2011,1302,4.0,0.3072196620583717,51609.0,90,900.0,1321.2,360.0,historical,,,,1321.2
Jakarta Raya,2012,1302,1.0,0.0768049155145929,51609.0,90,265.0,330.3,90.0,historical,,,,330.3
Jakarta Raya,2013,1302,0.0,0.0,51609.0,90,128.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2014,1302,0.0,0.0,51609.0,90,0.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2015,1302,0.0,0.0,51609.0,90,59.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2016,1302,0.0,0.0,51609.0,90,0.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2017,1302,1.0,0.0768049155145929,51609.0,90,459.0,330.3,90.0,historical,,,,330.3
Jakarta Raya,2018,1302,0.0,0.0,51609.0,90,0.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2019,1302,0.0,0.0,51609.0,90,0.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2020,1302,0.0,0.0,51609.0,90,45.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2021,1302,1.0,0.0768049155145929,51609.0,90,0.0,330.3,90.0,historical,,,,330.3
Jakarta Raya,2022,1302,0.0,0.0,51609.0,90,0.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2023,1302,0.0,0.0,51609.0,90,156.0,0.0,0.0,historical,,,,0.0
Jakarta Raya,2024,1302,0.0,0.0,51609.0,90,282.0,0.0,0.0,historical,,,,0.0
Jambi,2001,4484184,46911.0,1.0461435123982423,491042919.0,608,33838923.0,104675328.96,28521888.0,historical,,,,104675328.96
Jambi,2002,4484184,45074.0,1.005177307621632,491042919.0,608,36485693.0,100576320.64,27404992.0,historical,,,,100576320.64
Jambi,2003,4484184,21497.0,0.4793960283520926,491042919.0,608,17595846.0,47967545.92,13070176.0,historical,,,,47967545.92
Jambi,2004,4484184,97086.0,2.165076187774632,491042919.0,608,90868809.0,216633816.96,59028288.0,historical,,,,216633816.96
Jambi,2005,4484184,71003.0,1.5834096013901302,491042919.0,608,62426580.0,158433254.07999998,43169824.0,historical,,,,158433254.07999998
Jambi,2006,4484184,119577.0,2.6666390139209275,491042919.0,608,84511396.0,266819334.72,72702816.0,historical,,,,266819334.72
Jambi,2007,4484184,118972.0,2.653147150072343,491042919.0,608,94719368.0,265469361.92,72334976.0,historical,,,,265469361.92
Jambi,2008,4484184,124204.0,2.7698238966108435,491042919.0,608,104494916.0,277143837.44,75516032.0,historical,,,,277143837.44
Jambi,2009,4484184,125511.0,2.798970782644066,491042919.0,608,99153690.0,280060224.96,76310688.0,historical,,,,280060224.96
Jambi,2010,4484184,36678.0,0.8179414582452459,491042919.0,608,27040260.0,81841822.08,22300224.0,historical,,,,81841822.08
Jambi,2011,4484184,48905.0,1.090610911595064,491042919.0,608,35827156.0,109124660.8,29734240.0,historical,,,,109124660.8
Jambi,2012,4484184,152388.0,3.3983440465422468,491042919.0,608,122705274.0,340032487.68,92651904.0,historical,,,,340032487.68
Jambi,2013,4484184,66707.0,1.4876062177644809,491042919.0,608,52585003.0,148847331.52,40557856.0,historical,,,,148847331.52
Jambi,2014,4484184,77432.0,1.7267801678075654,491042919.0,608,56982242.0,172778667.52,47078656.0,historical,,,,172778667.52
Jambi,2015,4484184,60611.0,1.3516617516141174,491042919.0,608,42872357.0,135244960.96,36851488.0,historical,,,,135244960.96
Jambi,2016,4484184,157246.0,3.5066803681561685,491042919.0,608,131627877.0,350872434.56,95605568.0,historical,,,,350872434.56
Jambi,2017,4484184,86203.0,1.9223787427099333,491042919.0,608,58454834.0,192349926.08,52411424.0,historical,,,,192349926.08
Jambi,2018,4484184,69978.0,1.5605514849524462,491042919.0,608,45538792.0,156146110.07999998,42546624.0,historical,,,,156146110.07999998
Jambi,2019,4484184,67673.0,1.5091485987194102,491042919.0,608,44214471.0,151002825.28,41145184.0,historical,,,,151002825.28
Jambi,2020,4484184,78387.0,1.7480772421470665,491042919.0,608,57069177.0,174909616.32,47659296.0,historical,,,,174909616.32
Jambi,2021,4484184,73131.0,1.630865281174903,491042919.0,608,44299867.0,163181588.16,44463648.0,historical,,,,163181588.16
Jambi,2022,4484184,75657.0,1.6871966003179175,491042919.0,608,48864898.0,168818003.52,45999456.0,historical,,,,168818003.52
Jambi,2023,4484184,93816.0,2.092153221188069,491042919.0,608,58454785.0,209337269.76,57040128.0,historical,,,,209337269.76
Jambi,2024,4484184,91324.0,2.036580122492744,491042919.0,608,56569960.0,203776720.64,55524992.0,historical,,,,203776720.64
Jawa Barat,2001,2007190,6798.0,0.3386824366402782,204189664.0,478,4752443.0,11925459.48,3249444.0,historical,,,,11925459.48
Jawa Barat,2002,2007190,3851.0,0.1918602623568272,204189664.0,478,2561723.0,6755655.26,1840778.0,historical,,,,6755655.26
Jawa Barat,2003,2007190,1979.0,0.0985955490013401,204189664.0,478,1392664.0,3471680.54,945962.0,historical,,,,3471680.54
Jawa Barat,2004,2007190,3659.0,0.1822946507306234,204189664.0,478,2210110.0,6418837.34,1749002.0,historical,,,,6418837.34
Jawa Barat,2005,2007190,2327.0,0.1159332200738345,204189664.0,478,1520971.0,4082163.02,1112306.0,historical,,,,4082163.02
Jawa Barat,2006,2007190,5244.0,0.2612607675406912,204189664.0,478,3236778.0,9199339.44,2506632.0,historical,,,,9199339.44
Jawa Barat,2007,2007190,3055.0,0.1522028308231906,204189664.0,478,2036807.0,5359264.3,1460290.0,historical,,,,5359264.3
Jawa Barat,2008,2007190,5116.0,0.254883693123222,204189664.0,478,3418058.0,8974794.16,2445448.0,historical,,,,8974794.16
Jawa Barat,2009,2007190,2886.0,0.1437830997563758,204189664.0,478,1854062.0,5062794.36,1379508.0,historical,,,,5062794.36
Jawa Barat,2010,2007190,2632.0,0.1311285927092104,204189664.0,478,1743773.0,4617212.32,1258096.0,historical,,,,4617212.32
Jawa Barat,2011,2007190,5421.0,0.2700790657585978,204189664.0,478,3470377.0,9509843.46,2591238.0,historical,,,,9509843.46
Jawa Barat,2012,2007190,3753.0,0.1869778147559523,204189664.0,478,2473770.0,6583737.78,1793934.0,historical,,,,6583737.78
Jawa Barat,2013,2007190,2565.0,0.1277905928188163,204189664.0,478,1580772.0,4499676.9,1226070.0,historical,,,,4499676.9
Jawa Barat,2014,2007190,3758.0,0.1872269192253847,204189664.0,478,2327948.0,6592509.08,1796324.0,historical,,,,6592509.08
Jawa Barat,2015,2007190,3502.0,0.1744727703904463,204189664.0,478,2140101.0,6143418.52,1673956.0,historical,,,,6143418.52
Jawa Barat,2016,2007190,3657.0,0.1821950089428504,204189664.0,478,2315385.0,6415328.82,1748046.0,historical,,,,6415328.82
Jawa Barat,2017,2007190,5646.0,0.2812887668830554,204189664.0,478,3383042.0,9904551.96,2698788.0,historical,,,,9904551.96
Jawa Barat,2018,2007190,4509.0,0.2246424105341298,204189664.0,478,2715136.0,7909958.34,2155302.0,historical,,,,7909958.34
Jawa Barat,2019,2007190,6974.0,0.3474509139642983,204189664.0,478,4233448.0,12234209.24,3333572.0,historical,,,,12234209.24
Jawa Barat,2020,2007190,3459.0,0.1723304719533278,204189664.0,478,2169096.0,6067985.34,1653402.0,historical,,,,6067985.34
Jawa Barat,2021,2007190,2568.0,0.1279400555004758,204189664.0,478,1703903.0,4504939.68,1227504.0,historical,,,,4504939.68
Jawa Barat,2022,2007190,2575.0,0.1282888017576811,204189664.0,478,1686067.0,4517219.5,1230850.0,historical,,,,4517219.5
Jawa Barat,2023,2007190,5561.0,0.2770539909027047,204189664.0,478,3631441.0,9755439.86,2658158.0,historical,,,,9755439.86
Jawa Barat,2024,2007190,4421.0,0.2202581718721197,204189664.0,478,2835573.0,7755583.46,2113238.0,historical,,,,7755583.46
Jawa Tengah,2001,1507023,2676.0,0.1775686237038187,142044543.0,465,1753753.0,4566727.8,1244340.0,historical,,,,4566727.8
Jawa Tengah,2002,1507023,1899.0,0.1260100210812973,142044543.0,465,1146233.0,3240738.45,883035.0,historical,,,,3240738.45
Jawa Tengah,2003,1507023,791.0,0.0524875864535577,142044543.0,465,507158.0,1349881.05,367815.0,historical,,,,1349881.05
